"g_model1"
313.933532019889
123.333839141869
200.62343417829
36.0257937833142
180.077886897847
123.801906824277
181.971144502547
156.249348301981
230.737769825883
166.311686991256
116.894673284031
54.1237791280189
221.90609050714
169.012509989891
-6.27916946407731
157.326573889141
224.615192818297
148.267627785394
282.246528831518
166.393552487669
136.679585968215
141.347559405528
323.13193209303
32.773304544056
226.333269751312
59.2425240211684
173.639607192352
229.182397197667
96.8977330134448
103.188462952493
315.081791627745
92.0015100955751
58.1205270166997
229.145215535834
220.800813090513
217.943245736164
180.970958871546
166.248282239312
380.340455975439
307.239134168738
209.59300300315
244.804588111552
270.578692624799
183.596515742029
143.713945218384
36.9253169139482
320.495463530455
276.573560466505
210.94391865454
182.985941070569
45.9343453937135
261.968446014522
138.520989275945
324.507808259566
212.160100408604
200.665617898707
102.552319435891
179.202645331092
3.02006511851505
126.253306843921
221.459797806498
90.6114071561196
237.184095331126
159.485600558519
187.327449614747
289.667128282763
43.5612941096217
134.40850573373
83.3607022652376
106.686199504059
312.750812433525
189.913667495858
206.486145892508
197.677760541972
230.650103463721
216.791710508001
191.276362935277
258.515625897668
127.904225078207
94.2288110852944
237.78576191603
181.746412587766
162.390495522928
199.08558029872
75.1999128302396
161.318378275881
337.972518859192
116.641693211269
110.356452102215
73.3420552831393
91.9266848519617
96.500720490652
179.94288218195
79.5016462895132
164.622375376011
58.3824288287117
114.475473862041
120.886477556335
175.844596154436
136.871444522668
-13.3748141378792
178.749501705428
140.445893811697
206.363196019575
120.746167989075
258.509422728526
118.802774193097
-8.31628130630599
185.222638276514
125.190477102532
201.846940243273
42.4632107912332
200.721014218532
239.311586710721
253.334832899669
154.476147417636
104.404038142895
151.422480963495
9.58858914809328
193.08544011822
324.468986715366
245.722191502805
148.407891932001
253.43964836
141.257520593859
21.9456197406772
161.944062169227
163.225912615709
16.2640322337847
59.1059232243138
151.506622518961
231.305287572693
110.52077420882
164.613311904498
17.0212012852732
57.2703965741685
150.380558216046
208.775884934624
163.047352480253
91.0513829455568
36.505061985636
166.765974906516
212.909846486008
279.364053794918
138.414941175895
16.7244003412157
174.48033248589
118.235596501471
207.713261829778
89.916018849879
245.538152933128
154.296124148642
107.196690237837
216.888778350837
149.196762330673
-15.1697818446833
91.7183034938509
